"hour","district","rev5","rev1","rev2","rev3","rev4"
"8pm","110",12162.07,15802.45,16646.45,22790.44,10431.49
"8pm","111",7202.2,14055.2,13559.07,14674.26,6791.56
"8pm","112",12370.16,13709.23,17790.55,18903.85,8788.45
"8pm","113",6807.77,6685.06,10377.37,11538.27,4396.77
"8pm","114",9450.19,7012.54,12035.53,9790.63,5646.74
"8pm","115",517.43,651,1034.39,1216.38,244.7
"8pm","116",7040.98,5679.74,10597.76,10636.48,4976.42
"8pm","117",13267.21,15427.32,16172.33,10827.19,3478.87
"8pm","118",15217.67,17932.68,17313.07,10820.81,3383.23
"8pm","119",18073.3,11777.43,19919.9,18015.64,12140.51
"8pm","120",3380.73,1462.46,2084.49,3022.16,5968.4
"8pm","121",3327.87,1371.75,2639.57,4121.21,6414.75
"8pm","122",4030.5,1046.01,1654.11,4176.64,5436.42
"8pm","123",1355.29,564.09,1248.17,669.83,1357.57
"8pm","124",7035.81,4582.57,4644,4723.32,2902.37
"8pm","125",723.6,269.09,303.83,926.45,1453.41
"8pm","126",621.01,1119.43,972.5,989.84,237.96
"8pm","127",8461.87,10343.34,12260.81,14330.91,8672.97
"8pm","128",12782.06,10817.86,17705.03,14878.86,5469.63
"8pm","129",5589.95,5745.7,5733.79,8845.49,4683.09
"8pm","130",4250.05,2200.92,5221.24,6427,3353.04
"8pm","131",6928.43,1731.43,5831.69,9331.84,6145.99
"8pm","132",8193.13,3191.71,10385.05,10668.78,5366.06
"8pm","133",675.83,192.9,1037.46,1419.14,854.75
"8pm","134",2262.34,536.11,2063.99,3643.55,2294.46
"8pm","135",425,738.14,840.12,512.57,344.15
"8pm","136",10034.6,6547.11,11639.44,12911.2,6318.25
"8pm","137",4966.73,846.95,2975.38,4816.85,3894.38
"8pm","138",3329.96,490.69,1748.65,4104.01,4261.34
"8pm","139",837.44,271.53,318.52,791.39,854.32
"8pm","140",1408.14,386.41,929.7,947.21,797.34
"8pm","141",167.85,25.85,67.84,137.69,263.68
"8pm","301",4265.42,5847.71,6817.95,7954.66,4182.71
"8pm","302",9068.02,6029.48,10208.4,17731.91,11726.55
"8pm","303",4193.16,3741.51,6336.6,6182.01,1783.04
"8pm","304",3339.72,1557.08,2070.12,4997.23,5579.59
"8pm","305",690.37,743.2,1389.44,799.08,252.19
"8pm","306",2821.47,1823.92,3706.18,4971.22,2172.33
"8pm","307",11269.36,6939.69,17367.27,19784.17,7709.4
"8pm","308",14327.51,5565.94,16141.34,18760.92,11130.39
"8pm","309",6723.25,1551.22,6056.31,10844.78,10462.58
"8pm","310",4074.94,895.14,3969.46,7151.71,6483.09
"8pm","401",3462.25,2177.08,6263.65,6529.12,2138.17
"8pm","402",5228.09,1542.23,7015.03,7505.92,5829.7
"8pm","403",17769.39,11378.17,19656.51,17220.82,7744.26
"8pm","404",10241.29,3869.63,11360.7,13988.49,8037.69
"8pm","405",9221.26,3095.34,9631.56,11941.53,5963.59
"8pm","406",14744.79,9859.72,17682.21,18931.8,7897.57
"8pm","407",4276.84,2371.91,5663.97,7191.87,3601.89
"8pm","408",5165.83,1698.87,6813.34,5014.19,2576.7
"8pm","501",1540.01,1001.05,2132.49,2276.62,807.38
"8pm","502",1357.42,1148.83,2447.83,1735.34,472.29
"8pm","511",10749.27,11040.01,22372.55,21929.41,7574.99
"8pm","521",4416.77,1451.13,5351.87,7922.28,4806.86
"8pm","522",1763.87,601.25,2688.14,4009.82,2402.76
"8pm","523",3933.34,2200.38,6513.54,7467.11,2901.91
"8pm","524",3838.84,2091.39,4823.84,6042.64,4035.7
"8pm","525",860.48,534.1,1850.29,1289.99,782.96
"8pm","531",4435.24,1928.61,7285.57,10252.85,5539.81
"8pm","532",4907.77,2085.57,5987.39,8701.44,4461.52
"8pm","533",5690.76,6531.2,9309.09,7776.84,2936.14
"8pm","541",1074.32,756.93,1186.1,1471.49,597.1
"8pm","542",3035.73,1463.2,3628.76,5553.58,3419.71
"8pm","543",3162.39,686.31,2908.08,4548.94,3508.86
"8pm","544",5877.7,3018.91,10442.87,13079.24,5319.03
"8pm","545",1653.02,989.64,2961.04,3491.23,985.62
"8pm","546",8647.33,4373.08,11761.67,9950.71,3612.97
"8pm","547",1546.37,1574.02,1604.5,1375.59,343.32
"8pm","551",1860.86,1506.15,3489.33,3223.11,1186.22
"8pm","561",1574.69,1717.98,2791.28,2119.82,847.99
"8pm","562",5855.6,6557.41,9719.02,8946.28,2781.09
"8pm","563",424.86,598.32,766.33,599.89,176.05
"8pm","564",827,421.78,1175.67,1597.04,602.57
"8pm","571",2170.06,1616.75,4583.2,5200.24,1508.39
"8pm","572",4965.82,2471.11,7782.15,8484.01,3470.16
"8pm","573",5115.25,2714.03,7286.66,9882.12,4300.56
"8pm","574",3250.37,922.27,3950.88,5080.46,4109.8
"8pm","575",1450.41,837.71,1474.3,1238.83,974.76
"8pm","576",1587.73,1403.99,3312.75,3494.44,963.47
"8pm","601",2204.68,2139.96,4503.68,3705.76,952.66
"8pm","602",7359.63,9554.22,11909.69,11715.52,4278.85
"8pm","611",11873.51,5704.01,19363.34,22547.89,10915.96
"8pm","612",4353.74,2450.25,7881.59,7475.74,2326.58
"8pm","621",3674.43,1600.33,5816.3,8487.25,3747.5
"8pm","622",7767.38,4043.81,11408.46,12940.48,5772.95
"8pm","623",5413.6,2608.14,10686.52,8613.91,4496.13
"8pm","624",2847.03,1420.39,5914.45,4401.96,1312.67
"8pm","631",6474.55,4220.31,10535.52,11858.31,4278.81
"8pm","632",1949.46,1229.79,3929.62,3826.17,2241.74
"8pm","633",4003.64,2608.65,7707.5,8152.74,3096.21
"8pm","641",3964.02,1777.95,5756.07,5004.81,4229.44
"8pm","642",4307.04,3580.39,4636.22,6578.23,3506.89
"8pm","643",6795.14,2550.92,8530.17,12047.46,7245.09
"8pm","644",3923.19,1629.41,6773.55,9437.82,6190.47
"8pm","645",2051.78,1294.5,4034.83,3268.47,734.38
"8pm","651",3882.27,3775,9875.4,9985.25,3436.72
"8pm","661",11195.89,11100.24,15261.91,17543.28,5076.27
"8pm","662",1030.75,746.34,2881.1,3091.26,1116.74
"8pm","663",4188.02,3122.32,7371.61,6831.48,2961.01
"8pm","671",4373.61,5798.76,10950.8,6233.7,1709.27
"8pm","672",1545.82,1489.25,2997.31,1876.77,555.89
"8pm","673",1725.2,1779.06,2421.37,2002.31,530.87
"8pm","681",4259.97,4187.49,6262.23,4973.1,1994.36
"8pm","691",6506.08,4205.34,7457.83,8000.59,4248.77
"9pm","101",9143.26,9979.8,10385.67,14931.84,12866.18
"9pm","102",11323.19,16204.05,12417.36,18006.94,15934.99
"9pm","103",8344.61,11831.94,14560.84,15819.82,7224.39
"9pm","104",9304.35,9253.53,9849.78,14483.75,9521.79
"9pm","105",16124.27,21794.11,20301.61,19210.03,13557.19
"9pm","106",10397.67,13228.84,15025.09,23437.2,16970.07
"9pm","107",16042.05,25062.54,23063.77,24154.5,11896.19
"9pm","108",18507.49,20483.36,21299.64,28322.02,15491.59
"9pm","109",8300.02,13729.4,11460.5,8875.9,2913.25
"9pm","110",12255.05,16210.07,16673.68,23275.74,10519.85
"9pm","111",7196.76,14114.36,13629.6,14652.15,6626.16
"9pm","112",12272.14,13603.25,17580.4,19147.01,8946.12
"9pm","113",6646.63,6774.44,10725.69,11787.43,4543.04
"9pm","114",9651,7192.09,12191.52,9870,5614.71
"9pm","115",528.1,651,1028.64,1133.64,276.17
"9pm","116",6781.05,5577.04,10653.57,10126.58,4896.91
"9pm","117",13712.1,15146.97,16316.18,10908.39,3503.41
"9pm","118",15006.28,18149.61,17727.49,10900.79,3521.37
"9pm","119",17671.49,11955.31,19704.01,16932.5,12207.9
"9pm","120",3320.49,1377.8,1993.78,3127.73,5778.62
"9pm","121",3335.86,1440.62,2629.81,4125.2,6406.71
"9pm","122",4079.79,967.99,1717.64,4148.94,5407.59
"9pm","123",1419.09,627.25,1271.25,735.22,1403.88
"9pm","124",7209.91,4559.19,4803.38,4874.96,3278.11
"9pm","125",723.6,222.94,283.12,956.66,1496.84
"9pm","126",701.25,1087.19,991,974.99,237.96
"9pm","127",8435.03,10418.01,12472.86,14479.78,8747.73
"9pm","128",12756.99,11005.37,17489.41,14605.28,5607.68
"9pm","129",5561.47,5737.74,5735.25,8747.59,4653.66
"9pm","130",4153.94,2162.45,4842.1,6143.66,3420.74
"9pm","131",6902.52,1608.2,5472.83,8822.61,5769.32
"9pm","132",8442.12,3408.74,10593.69,10929.54,5444.41
"9pm","133",675.83,192.9,1125.53,1503.56,825.16
"9pm","134",2312.62,551.92,2084.14,3783.36,2288.09
"9pm","135",425,747.08,847.81,500.93,365
"9pm","136",10022.65,6327.94,12113.44,13236.47,6573.66
"9pm","137",4914.7,817.4,3018.3,4746.48,4051.89
"9pm","138",3599.72,490.69,1867.01,4152.61,4222.33
"9pm","139",882.95,271.53,407.19,773.38,867.79
"9pm","140",1301.95,384.9,866.41,1085.59,793.49
"9pm","141",151.51,25.85,76.35,144.49,240.82
"9pm","301",4197.81,5750.81,6952.65,8005.5,4014.58
"9pm","302",9118.29,6027.08,10410.53,17927.4,11714.57
"9pm","303",4349.13,3834.99,6237.84,6362.45,2027.79
"9pm","304",3228.34,1604.95,1995.44,4796.4,5935.18
"9pm","305",690.37,712.51,1389.25,832.62,251.12
"9pm","306",2793.46,1877.46,3761.42,4865.78,2233.63
"9pm","307",11890.75,6995.39,17366.51,19978.55,7610.13
"9pm","308",14318.45,5627.2,16337.64,19277.66,11343.33
"9pm","309",6793.95,1517.11,5792.97,10532.57,10328.95
"9pm","310",4172.87,830.99,3641.88,6782.89,6505.69
"9pm","401",3379.57,2174.47,6425.15,6651.06,2180.65
"9pm","402",5238.47,1776.7,7066.05,7493.75,6022.75
"9pm","403",17810.32,11292.73,19543.36,17175.81,7544.96
"9pm","404",10329.52,3979.22,11810.32,14013.13,8315.8
"9pm","405",9492.07,3169.91,9892.18,12386.09,6089.21
"9pm","406",14692.54,10084.76,16940.54,18647.78,7816.13
"9pm","407",4680.44,2234.83,5786.07,7046.21,3486.36
"9pm","408",5218.91,1657.21,7249.73,5150.22,2615.85
"9pm","501",1543.34,1015.2,2147.49,2266.85,731.21
"9pm","502",1393.68,1171.02,2504.22,1767.97,528.99
"9pm","511",10695.76,10728.22,22421.1,21852.24,7528.56
"9pm","521",4575.6,1432.62,5431.19,8168.29,4813.98
"9pm","522",1760.12,663.54,2766.98,4043.1,2628.58
"9pm","523",3963.21,2216.97,6413.32,7376.88,2954.27
"9pm","524",3874.19,2037.8,4899.31,6308.61,4175.52
"9pm","525",885,513.62,1886.58,1375.15,825.54
"9pm","531",4409.89,1914.68,7331.22,10230.41,5593.84
"9pm","532",4945.52,2121.53,6038.39,8808.96,4414.59
"9pm","533",5867.36,6532.27,9463.77,7743.94,3077.97
"9pm","541",1059.59,833.46,1224.61,1480.19,587.87
"9pm","542",3055.73,1552.33,3718.91,5609.68,3644.64
"9pm","543",3274.33,772.52,2819.04,4689.14,3599.08
"9pm","544",5980.01,3041.37,10583.44,13275.81,5356.32
"9pm","545",1811.61,1045.51,3077.61,3530.57,1034.63
"9pm","546",8546.64,4443.13,12214.51,10057.01,3647.04
"9pm","547",1626.82,1598.71,1604.5,1336.24,364.6
"9pm","551",1842.4,1528.95,3575.33,3338.03,1235.45
"9pm","561",1603.9,1708.27,2880.32,2231.04,814.15
"9pm","562",5826.32,6644.33,9789.91,8793.35,2850.23
"9pm","563",437.37,625.19,781.62,585.33,188.97
"9pm","564",871.45,421.78,1185.64,1620.15,602.57
"9pm","571",2245.09,1629.74,4643.56,5373.33,1453.86
"9pm","572",5171.2,2403.39,7885.1,8786.02,3493.06
"9pm","573",4897.33,2751.43,7073.67,9801.13,4147.93
"9pm","574",3379.93,922.27,4064.21,5033.79,4313.9
"9pm","575",1450.41,837.71,1498.11,1283.3,963.31
"9pm","576",1576.47,1428.19,3321.6,3470,1097.19
"9pm","601",2204.68,2179.24,4533.37,3723.9,940.34
"9pm","602",7316.45,9544.07,12095.86,12028.42,4212.4
"9pm","611",11865.65,5704.33,19653.51,22532.35,11005.74
"9pm","612",4423.92,2478.16,7915.8,7414.3,2343.66
"9pm","621",3775.75,1501.26,5781.77,8827.83,3754.32
"9pm","622",7642.98,4206.82,11589.79,13251.76,5905.55
"9pm","623",5621.65,2583.12,10695.45,8519.87,4649.53
"9pm","624",2870.06,1513.36,5989.25,4481.27,1312.67
"9pm","631",6340.45,4119.67,10312.24,11594.87,4142.28
"9pm","632",1914.3,1266.12,4020.91,3973.33,2382.12
"9pm","633",4045.91,2719.16,7916.29,8292.09,3268.01
"9pm","641",3930.67,1865.7,5729.85,4874.14,4170.04
"9pm","642",4201.23,3630.95,4519.74,6839.39,3675.59
"9pm","643",6923.12,2569.12,8668.22,12335.25,7287.55
"9pm","644",3985.35,1427.85,6609.8,9191.48,6166.51
"9pm","645",2088.76,1324.83,4085.19,3309.63,769.02
"9pm","651",3875.76,3790.02,9952.2,10149.37,3536.27
"9pm","661",11111.84,10996.53,15256.46,17153.11,4848.73
"9pm","662",1054.47,794.12,2872.25,3228.48,1210.81
"9pm","663",4265.74,3167.82,7498.75,6979.21,2983.1
"9pm","671",4382.82,5833.02,11129.4,6257.05,1728.74
"9pm","672",1530.04,1464.52,2925.68,1963.15,647.2
"9pm","673",1725.2,1810.98,2463.27,2076.13,543.93
"9pm","681",4193.47,4323.07,6138.4,4878.19,1960.33
"9pm","691",6688.62,4264.6,7459.52,8041.6,4520.9
"10pm","101",6953.05,7304.57,7672.27,11086.53,10399.7
"10pm","102",10442.83,15377.12,10886.27,16631.25,15012.81
"10pm","103",8428.01,12011.64,14754.37,16646.83,7280.38
"10pm","104",9414.87,9636.01,10052.81,14839.21,10084.11
"10pm","105",15484.82,21663.07,19586.89,18316.87,12702.62
"10pm","106",9874.61,13156.4,15082.07,22873.59,16762.77
"10pm","107",16586.94,25275.4,23428.02,24443.36,12130.05
"10pm","108",18667.39,20797.57,21482.95,28865.91,15852.3
"10pm","109",8504.69,13663.23,11724.52,8898.13,2851.87
"10pm","110",12142.07,16188.82,16596.05,23695.78,10912.29
"10pm","111",7052.94,14696.75,13736.31,14778.82,6550.09
"10pm","112",12079.27,13973.31,17679.76,19556.24,8796.21
"10pm","113",6674.96,6828.38,10994.81,12138.28,4592.47
"10pm","114",9994.23,7337.85,12468.87,9959.01,5677.89
"10pm","115",548.91,717.97,1116.56,948.13,259.85
"10pm","116",6774.58,5204.43,10037.3,9676.91,4849.46
"10pm","117",13747.92,15472.72,16637.15,11169.21,3697.18
"10pm","118",15082.32,18434.86,17827.31,11205.14,3490.92
"10pm","119",17804.7,11909.9,19317.44,17035.84,12126.76
"10pm","120",3262.66,1336.68,2005.17,3103.3,5876.27
"10pm","121",3485.69,1333.12,2666.42,4234.6,6548.56
"10pm","122",4316.09,895.25,1701.78,4223.72,5237.65
"10pm","123",1406.81,621.78,1290.67,701.52,1635.62
"10pm","124",7395.74,4607.56,4917.3,5292.31,3478.8
"10pm","125",741.73,243.3,362.52,1022.09,1623.5
"10pm","126",701.25,1169.15,892.99,1054.19,215.89
"10pm","127",8326.7,10461.15,12503.43,14830.56,8906.7
"10pm","128",12519.92,11015.91,17646.34,14490.9,5794.52
"10pm","129",5643.75,5570.71,5803.38,8849.79,4784.26
"10pm","130",3923.32,2073.27,4781.13,5842.93,3299.74
"10pm","131",6765.15,1564.76,4875.09,8402.85,5588.53
"10pm","132",8594.91,3535.35,10502.36,10844.08,5574.7
"10pm","133",701.57,224.23,1185.13,1485.05,851.77
"10pm","134",2381.42,579.43,2116.74,3868.21,2478.94
"10pm","135",425,758,859.49,395.93,363.41
"10pm","136",10171.63,6384.52,12715.28,13575.32,6631.49
"10pm","137",5065.07,731.82,2902.05,4808.67,4028.68
"10pm","138",3855.94,491.5,1957.83,4241.74,4438.79
"10pm","139",939.41,271.53,386.26,803.96,906.1
"10pm","140",1293.24,384.9,802,1074.62,739.08
"10pm","141",157.84,25.85,79.65,189.58,267.43
"10pm","301",4333.77,5903.68,6832.48,7808.48,4031.1
"10pm","302",8989,6139.98,10463.94,18123.66,12064.72
"10pm","303",4360.82,3787.25,6454.53,6545.62,1882.49
"10pm","304",3148.36,1596.88,1950.47,4821.49,6061.72
"10pm","305",676.76,673.1,1435.4,822.21,251.12
"10pm","306",2807.95,1739.91,3508.28,4765.91,2299.18
"10pm","307",11636.58,7128.35,18110.56,20317.71,7912.64
"10pm","308",14719,5564.32,16238.36,19125.39,10976.39
"10pm","309",6852.94,1538.58,5549.33,10563.71,10311.03
"10pm","310",3946.28,852.41,3275.16,6094.66,6399.9
"10pm","401",3513.81,2226.93,6373.47,6790.48,2404.54
"10pm","402",5073.98,1427.48,7092.95,7778.53,5840.19
"10pm","403",17890.84,11134.5,19360.29,16167.92,7303.25
"10pm","404",10406.76,4071.24,11892.14,14156.9,8362.94
"10pm","405",9725.74,3167.09,9912.28,12624.33,6104.56
"10pm","406",14513.81,9969.03,17338.96,18325.28,7674.49
"10pm","407",4677.73,2273.05,5675.3,6777.99,3341.02
"10pm","408",5457.57,1710.73,7365.84,5657.21,2655.29
"10pm","501",1553.44,1026.37,2160.82,2343.58,763.93
"10pm","502",1440.26,1204.92,2511.4,1879.98,541.35
"10pm","511",10855.28,10798.39,22631.23,21996.61,7660.49
"10pm","521",4653.78,1457.13,5483.27,8328.45,5007.06
"10pm","522",1773.11,692.39,2796.78,4225.53,2725.2
"10pm","523",3869.64,2225.69,6275.64,7340.8,2918.5
"10pm","524",3989.28,2014.48,5016.83,6393.95,4184.74
"10pm","525",885,602.84,1925.82,1427.01,847.5
"10pm","531",4342.98,1982.11,7561.03,10421.58,5623.08
"10pm","532",5150.85,2133.84,6004.6,8645.06,4448.35
"10pm","533",5767.99,6419.14,9321.35,7632.97,2976.12
"10pm","541",1062.93,833.46,1329.33,1458.85,587.87
"10pm","542",3050.9,1489.54,3849.46,5780.28,3604.81
"10pm","543",3306.03,782.66,2795.61,4675.02,3603.49
"10pm","544",5871.82,3042.56,10576.56,13406.08,5568.49
"10pm","545",1819.61,1045.51,3111.74,3685.2,1072.17
"10pm","546",8515.7,4430.92,12353.11,10040.51,3581.41
"10pm","547",1579.74,1574.02,1542.68,1318.99,329.55
"10pm","551",1843.85,1577.12,3687.44,3295.64,1157.3
"10pm","561",1645.78,1820.01,2877.78,2300.45,943.99
"10pm","562",5745.65,6625.55,9718.09,8989.6,2836.88
"10pm","563",437.37,625.19,793.57,645.9,187.46
"10pm","564",863.64,421.78,1218.78,1604.1,602.57
"10pm","571",2326.92,1631.83,4672.33,5688.12,1442.49
"10pm","572",5254.52,2598.88,8129.44,8821.38,3536.16
"10pm","573",4765.26,2654.45,7099.89,9348.03,4160.32
"10pm","574",3260.79,922.27,4114.08,5378.39,4396.72
"10pm","575",1414.65,879.89,1477.73,1325.55,992.2
"10pm","576",1648.89,1497.41,3400.5,3597.61,1135.71
"10pm","601",2218.17,2153.85,4535.05,3701.57,935.92
"10pm","602",7152.11,9658.25,12080.75,11990.8,4164.34
"10pm","611",12231.89,5572.52,19279.53,22495.7,10845.13
"10pm","612",4400.14,2481.23,8122.64,7426.61,2479.61
"10pm","621",3605.29,1501.31,5818.21,8788.23,3670.74
"10pm","622",7860.25,4302.25,11574.76,13250.87,5907.09
"10pm","623",5338.35,2587.73,10904.74,8738.62,4539.67
"10pm","624",2965.22,1532.58,6131.17,4507.35,1346.56
"10pm","631",6136.28,4133.89,10500.08,11384.78,3950.17
"10pm","632",2050.56,1242.1,3979.61,4138.44,2374.18
"10pm","633",4265.32,2621.54,8065.73,8597.22,3367.38
"10pm","641",3955.77,1873.17,5557.59,5293.36,4171.07
"10pm","642",4162.14,3549.2,4605.15,6863.72,3576.15
"10pm","643",7225.8,2661.96,8980.9,12577.77,7749.87
"10pm","644",3911.19,1418.02,6176.01,8945.55,6114.19
"10pm","645",2107.83,1255.68,4076.83,3492.99,731.18
"10pm","651",3851.62,3728.04,10133.46,10337.17,3638.09
"10pm","661",10969.06,11243.67,14817.4,16668.67,4812.26
"10pm","662",1079.69,842.46,2947.45,3357.73,1291.34
"10pm","663",4285.86,3167.82,7716.87,7201.73,2994.59
"10pm","671",4455.43,5879.02,11090.15,6361.1,1761.37
"10pm","672",1499.25,1470.49,2897.83,1945.04,685.59
"10pm","673",1674.89,1837.48,2392.39,2094,564.78
"10pm","681",4261.52,4249.01,6413.49,4904.26,2035.48
"10pm","691",6839.31,4215.62,7483.71,8066.37,4554.99
"11pm","101",5166.69,6371.24,5627.97,8765.44,7922.09
"11pm","102",9987.63,15131.78,10165.79,15159.21,14642.17
"11pm","103",8450.87,12056.96,14841.25,16750.82,7152.49
"11pm","104",9277.56,9553.77,10084.69,15201.07,10104.42
"11pm","105",15168.12,21611.17,19336.76,17682.36,12545.02
"11pm","106",9493.95,13222.84,14980.21,22734.4,16887.81
"11pm","107",16619.21,25550.86,23598.39,24713.6,12345.06
"11pm","108",18759.8,20682.57,21582.74,28732.76,15778.34
"11pm","109",8634.43,13805.89,11985.31,9035.98,2833.5
"11pm","110",12242.66,16153.25,17050.2,23717.34,11089.05
"11pm","111",6958.25,14858.82,14096.78,14718.12,6665.73
"11pm","112",12273,13725.27,17592.39,19589.82,8890.12
"11pm","113",6646.81,6784.62,10896.59,12201.96,4693.94
"11pm","114",10053.1,7366.42,12310.02,10541.59,5833.26
"11pm","115",529.29,699.45,1062.39,935.74,226.26
"11pm","116",6798.76,5328.27,10109.44,9665.19,4789.25
"11pm","117",13561.56,15481.07,16682.38,11152.44,3513.42
"11pm","118",15271.73,18722.42,17798.31,11240.8,3424.31
"11pm","119",18044.96,11942.54,19269.61,17093.17,12618.29
"11pm","120",3248.47,1243.16,1977.15,3328.77,5935.33
"11pm","121",3439.77,1348.49,2602.32,4317.41,6291.5
"11pm","122",4335.01,866.23,1728.92,4297.65,5426.51
"11pm","123",1321.84,621.78,1330.67,755.46,1659.37
"11pm","124",7681.84,4691.27,5091.47,5468.3,3554.1
"11pm","125",773.69,209.52,324.66,1014.92,1593.97
"11pm","126",723.28,1219.51,876.68,1166.07,215.89
"11pm","127",8442,10569.14,12794.04,14853.41,9073.99
"11pm","128",12676.42,10941.04,17816.49,14489.18,5917.26
"11pm","129",5588.99,5563.84,5788.12,8739.88,4904.87
"11pm","130",3658.97,2119.76,4774.73,5519.82,3245.85
"11pm","131",6786.37,1579.23,4887.44,8416.43,5472.52
"11pm","132",8576.72,3556.55,10711.76,10925.08,5561.77
"11pm","133",709.65,224.23,1220.38,1385.2,853.74
"11pm","134",2344.52,579.43,2141,3899.82,2498.81
"11pm","135",429.8,808.01,878.52,395.93,255.44
"11pm","136",10213.17,6460.16,12971.23,13585.97,6757.13
"11pm","137",5096.77,889.58,2801.13,4746.72,4139.27
"11pm","138",3959.57,477.92,1905.22,4374.97,4451.34
"11pm","139",878.14,271.53,400.46,869.38,933.78
"11pm","140",1344.16,384.9,760.7,1142.61,728.81
"11pm","141",162.84,25.85,79.65,193.75,284.45
"11pm","301",4271.21,5736.79,6793.71,7938.35,3963.75
"11pm","302",9091.59,6004.53,10428.22,18109.61,11879.79
"11pm","303",4276.01,3906.58,6631.26,6341.37,1913.45
"11pm","304",3172.29,1629.71,1892.45,4870.08,6024.54
"11pm","305",676.76,673.1,1482.59,858.34,251.12
"11pm","306",2868.51,1713.29,3478.79,4679.1,2174.17
"11pm","307",11621.26,6921.03,18173.22,20563.89,8249.89
"11pm","308",14617.66,5633.64,15999.99,19155.45,10710.34
"11pm","309",6923.2,1580.14,5616.21,10477.26,10480.9
"11pm","310",3939.85,884.32,3360.82,6112.37,6399.3
"11pm","401",3503.53,2226.93,6598.02,6905.45,2449.9
"11pm","402",5047.09,1336.08,7036.9,8008.45,5781.69
"11pm","403",18206.97,10952.93,19396.26,16093.48,7268.56
"11pm","404",10506.87,4120.73,11906.66,14442.4,8368.24
"11pm","405",9715.62,3195.83,9949.06,13097.92,6380.23
"11pm","406",14258.35,10009.82,17199.99,17953.66,7325.46
"11pm","407",4835.23,2291.33,5630.03,6713.02,3440.22
"11pm","408",5473.81,1749.04,7362.66,5686.37,2750.5
"11pm","501",1601.47,1015.2,2193.41,2381.62,758.3
"11pm","502",1467.73,1223.28,2538.49,1911.58,587.25
"11pm","511",10785.41,10847.64,22531.15,22151.63,7678.16
"11pm","521",4660.5,1472.78,5572.59,8148.72,5149.18
"11pm","522",1800.82,686.09,2885.42,4305.11,2721.58
"11pm","523",3856.42,2214.03,6428.38,7168.99,2869.45
"11pm","524",4025.49,2028.61,5026.2,6541.45,4251.64
"11pm","525",885,602.84,1946.92,1427.01,847.5
"11pm","531",4404.94,1948.26,7555.13,10318.57,5669.32
"11pm","532",5139.83,2113.13,5938.8,8824.21,4486.53
"11pm","533",5791.91,6448.79,9427.8,7738.67,3079.09
"11pm","541",1062.93,833.46,1276.47,1499.33,669.16
"11pm","542",3096.2,1513.07,3803.23,5638.69,3767.44
"11pm","543",3226.53,790.08,2820.51,4711.37,3727.88
"11pm","544",5948.4,3151.2,10639.53,13226.66,5457.12
"11pm","545",1887.61,1045.51,3111.46,3674.58,1100.98
"11pm","546",8540.09,4566.01,12263.15,10083.69,3595.99
"11pm","547",1583.98,1577.16,1575.09,1308.58,329.55
"11pm","551",1856.19,1594.44,3758.62,3337.38,1253.68
"11pm","561",1687.05,1836.49,2944.13,2376.2,940.02
"11pm","562",5791.06,6522.93,9553.55,8983.89,2916.88
"11pm","563",437.37,625.19,793.57,663.53,187.46
"11pm","564",882.92,466.74,1185.37,1581.93,602.57
"11pm","571",2413.39,1596.1,4763.2,5797.34,1439.45
"11pm","572",5310.28,2662.97,8178.04,8820.4,3494.26
"11pm","573",4751.6,2654.37,7068.5,9123.47,4086
"11pm","574",3305.59,922.27,4124.77,5457.23,4511.45
"11pm","575",1377.72,879.89,1434.58,1370.06,1067.62
"11pm","576",1622.7,1524.06,3381.81,3517.29,1135.71
"11pm","601",2218.17,2179.4,4563.28,3715.9,966.58
"11pm","602",7167.56,9583.74,12069.25,12021.71,4229.55
"11pm","611",12189.66,5678.15,19424.11,22425.53,11127.95
"11pm","612",4245.12,2387.75,8192,7519.73,2510.24
"11pm","621",3633.58,1501.31,5635.34,9160.15,3857.67
"11pm","622",7843.27,4243.96,11519.81,13274.87,5782.07
"11pm","623",5474.83,2733.21,10954.14,8812.78,4587.25
"11pm","624",2911.37,1613.63,6303.65,4607.14,1346.56
"11pm","631",6199.79,4163.66,10393.97,11368,4009.72
"11pm","632",2060.67,1314.56,4087.14,4124.77,2392.57
"11pm","633",4187.71,2621.54,8105.87,8771.08,3359.14
"11pm","641",4016.49,1815.04,5546.43,5220.69,4130.96
"11pm","642",4200.97,3561.85,4550.01,6914.53,3671.56
"11pm","643",7277.22,2593.05,8967.51,12890.17,7852.65
"11pm","644",3943.94,1364.34,6161.56,8946.15,6274.89
"11pm","645",2133.24,1255.17,4091.15,3499.14,726.19
"11pm","651",3770.67,3697.72,10268.16,10319.77,3622.23
"11pm","661",10859.99,11256.5,14822.78,16717.6,4838.24
"11pm","662",1039.56,828.32,3003.07,3390.49,1320.58
"11pm","663",4377.27,3207.14,7822.36,7294.93,2981.18
"11pm","671",4435.06,5893.59,11134.93,6485.26,1776.04
"11pm","672",1468.68,1482.73,2881.87,1924.2,711.41
"11pm","673",1711.65,1818.77,2413.16,2077.18,564.78
"11pm","681",4308.97,4206.26,6409.36,4729.02,2046.75
"11pm","691",6869.49,4258.04,7390.99,8071.28,4642.05
"12pm","101",4397.34,5504.49,4681.17,6931.09,6510.79
"12pm","102",9437.88,14702.12,9490.85,14222.64,14071.39
"12pm","103",8361.37,12118.35,14859.46,16638.62,7219.8
"12pm","104",9265.32,9475.77,10011.62,15163.66,10161.35
